date,championship,series_id,map_number,hawk_match_id,team1,team2,team1_heroes,team2_heroes,winner,delta,delta_favored_team,team1_odds,team2_odds
2022-12-10,EPL World AM S2,34846,1,68133,Balrogs e-Sport,Mad Kings Esports,Marci|Morphling|Crystal Maiden|Kunkka|Snapfire,Earth Spirit|Zeus|Sven|Dawnbreaker|Death Prophet,Mad Kings Esports,-1.59,Mad Kings Esports,2.70,1.42
2022-12-10,EPL World AM S2,34846,2,68136,Balrogs e-Sport,Mad Kings Esports,Crystal Maiden|Doom|Underlord|Monkey King|Rubick,Phoenix|Chaos Knight|Windranger|Ember Spirit|Mirana,Balrogs e-Sport,1.28,Balrogs e-Sport,2.90,1.35
2022-12-10,EPL World AM S2,34846,3,68138,Balrogs e-Sport,Mad Kings Esports,Ember Spirit|Jakiro|Rubick|Terrorblade|Doom,Leshrac|Beastmaster|Crystal Maiden|Drow Ranger|Clockwerk,Balrogs e-Sport,-4.03,Mad Kings Esports,2.35,1.52
2022-12-10,D2CL 2022 S17,34870,1,68122,IVY,Hydra,Treant Protector|Luna|Tiny|Grimstroke|Lycan,Silencer|Dark Seer|Batrider|Lifestealer|Tusk,Hydra,-31.80,Hydra,2.02,1.74
2022-12-10,D2CL 2022 S17,34870,2,68125,IVY,Hydra,Doom|Weaver|Snapfire|Puck|Treant Protector,Tusk|Disruptor|Shadow Fiend|Invoker|Lycan,Hydra,7.02,IVY,2.17,1.64
2022-12-10,D2CL 2022 S17,34870,3,68129,IVY,Hydra,Chaos Knight|Clockwerk|Razor|Abaddon|Queen of Pain,Silencer|Morphling|Enigma|Batrider|Spirit Breaker,IVY,23.00,IVY,2.48,1.50
2022-12-10,D2CL 2022 S17,34870,4,68134,IVY,Hydra,Batrider|Luna|Razor|Abaddon|Clockwerk,Undying|Shadow Demon|Beastmaster|Queen of Pain|Drow Ranger,Hydra,-30.90,Hydra,2.25,1.60
2022-12-10,European Pro League Season 5,34844,1,68116,Level Up,EZ KATKA,Snapfire|Nature's Prophet|Beastmaster|Faceless Void|Tusk,Mirana|Pudge|Riki|Viper|Pangolier,Level Up,-9.90,EZ KATKA,1.95,1.75
2022-12-10,European Pro League Season 5,34844,2,68121,Level Up,EZ KATKA,Morphling|Beastmaster|Earthshaker|Snapfire|Ember Spirit,Sniper|Rubick|Tusk|Pangolier|Tiny,Level Up,1.10,Level Up,1.85,1.85
2022-12-10,D2CL 2022 S17,34856,1,68106,Hydra,One Move,Lycan|Tusk|Faceless Void|Silencer|Batrider,Crystal Maiden|Chaos Knight|Timbersaw|Tiny|Queen of Pain,Hydra,-18.38,One Move,2.25,1.60
2022-12-10,D2CL 2022 S17,34856,2,68112,Hydra,One Move,Tiny|Silencer|Shadow Fiend|Storm Spirit|Night Stalker,Pangolier|Tusk|Sven|Rubick|Lycan,Hydra,-0.99,One Move,1.94,1.80
2022-12-10,BTS Pro Series S13: SEA,34864,1,68107,Geek Fam,Execration,Mirana|Pangolier|Beastmaster|Monkey King|Dawnbreaker,Nature's Prophet|Tiny|Visage|Nyx Assassin|Bane,Geek Fam,-5.56,Execration,1.66,2.01
2022-12-10,BTS Pro Series S13: SEA,34864,2,68113,Geek Fam,Execration,Bounty Hunter|Sven|Nature's Prophet|Lycan|Snapfire,Lina|Kunkka|Visage|Dawnbreaker|Tusk,Execration,-8.58,Execration,1.65,2.16
2022-12-10,BTS Pro Series S13: SEA,34864,3,68119,Geek Fam,Execration,Naga Siren|Nature's Prophet|Tiny|Brewmaster|Disruptor,Morphling|Ember Spirit|Dawnbreaker|Grimstroke|Mirana,Geek Fam,-1.71,Execration,1.72,2.00
2022-12-10,BTS Pro Series S13: SEA,34864,4,68124,Geek Fam,Execration,Nature's Prophet|Shadow Fiend|Pangolier|Sven|Bounty Hunter,Tusk|Monkey King|Visage|Dawnbreaker|Lina,Execration,-16.79,Execration,1.72,2.00
2022-12-10,BTS Pro Series S13: SEA,34864,5,68127,Geek Fam,Execration,Pudge|Hoodwink|Templar Assassin|Tiny|Batrider,Marci|Nature's Prophet|Tusk|Mirana|Puck,Execration,15.95,Geek Fam,1.78,1.92
2022-12-10,BTS Pro Series S13: SEA,34840,1,68092,Army Geniuses,Execration,Crystal Maiden|Monkey King|Ember Spirit|Pugna|Earth Spirit,Viper|Tusk|Clockwerk|Snapfire|Shadow Fiend,Army Geniuses,-3.67,Execration,1.72,2.00
2022-12-10,BTS Pro Series S13: SEA,34840,2,68096,Army Geniuses,Execration,Doom|Nature's Prophet|Grimstroke|Void Spirit|Earth Spirit,Disruptor|Tusk|Enigma|Dawnbreaker|Slark,Execration,1.29,Army Geniuses,1.75,1.95
2022-12-10,BTS Pro Series S13: SEA,34840,3,68100,Army Geniuses,Execration,Bloodseeker|Tusk|Pugna|Disruptor|Dragon Knight,Templar Assassin|Visage|Nyx Assassin|Chaos Knight|Mirana,Execration,-19.86,Execration,1.87,1.87
2022-12-10,Star Series,34838,1,68085,Team Flow,Team Knights,Hoodwink|Ember Spirit|Bristleback|Sven|Batrider,Tusk|Silencer|Faceless Void|Broodmother|Shadow Fiend,Team Knights,2.17,Team Flow,2.35,1.55
2022-12-10,Star Series,34838,2,68089,Team Flow,Team Knights,Riki|Troll Warlord|Rubick|Doom|Pangolier,Snapfire|Lina|Ember Spirit|Bounty Hunter|Clockwerk,Team Knights,-6.67,Team Knights,2.85,1.39
2022-12-10,Star Series,34837,1,68079,Team Saiyan,Team Knights,Lich|Death Prophet|Marci|Chaos Knight|Batrider,Earthshaker|Lina|Razor|Treant Protector|Queen of Pain,Team Knights,-28.57,Team Knights,2.35,1.55
