match_id,date,championship,team1,team2,delta,favored,odds,stake,outcome,payout,bank_after
113703,2024-02-15,RES Regional Series: SEA #1,Bleed Esports,The Immortal,-49.8188,The Immortal,5.19,10000,loss,0,14548472
113661,2024-02-15,RES Regional Series: SEA #1,MAG.Indonesia,Private Goofy,-4.1864,Private Goofy,2.9,10000,loss,0,14538472
113710,2024-02-15,RES Regional Series: SEA #1,MAG.Indonesia,Private Goofy,95.2508,MAG.Indonesia,1.22,10000,win,12200,14540672
113725,2024-02-15,EPL World AM S9,Infinity,Lava Esports,15.3418,Infinity,1.42,10000,loss,0,14530672
113727,2024-02-15,EPL World AM S9,Infinity,Lava Esports,36.7398,Infinity,1.55,10000,win,15500,14536172
113730,2024-02-15,EPL World AM S9,Infinity,Lava Esports,-28.8336,Lava Esports,2.4,10000,loss,0,14526172
113735,2024-02-15,EPL World AM S9,x5 Gaming,Hokori,30.2376,x5 Gaming,1.45,10000,win,14500,14530672
113744,2024-02-15,EPL World AM S9,x5 Gaming,Hokori,0.7172,x5 Gaming,1.48,10000,win,14800,14535472
113781,2024-02-16,BetBoom Dacha Dubai 2024,BetBoom Team,Team Liquid,91.856,BetBoom Team,2.14,10000,win,21400,14546872
113795,2024-02-16,BetBoom Dacha Dubai 2024,BetBoom Team,Team Liquid,117.6498,BetBoom Team,2.1,10000,loss,0,14536872
113799,2024-02-16,BetBoom Dacha Dubai 2024,BetBoom Team,Team Liquid,-25.4476,Team Liquid,1.6,10000,win,16000,14542872
113817,2024-02-16,EPL World AM S9,Los Motis,VitaPLUR gum,-11.3474,VitaPLUR gum,3.09,10000,loss,0,14532872
113826,2024-02-16,EPL World AM S9,Los Motis,VitaPLUR gum,-128.0294,VitaPLUR gum,3.54,10000,win,35400,14558272
113832,2024-02-16,EPL World AM S9,Los Motis,VitaPLUR gum,-19.0454,VitaPLUR gum,2.8,10000,loss,0,14548272
113833,2024-02-16,EPL World AM S9,Invaders,Universitario Esports,11.2592,Invaders,1.35,10000,win,13500,14551772
113851,2024-02-16,EPL World AM S9,Invaders,Universitario Esports,99.7476,Invaders,1.34,10000,win,13400,14555172
113804,2024-02-16,BetBoom Dacha Dubai 2024,Team Liquid,Team Falcons,-67.3508,Team Falcons,2.09,10000,win,20900,14566072
113809,2024-02-16,BetBoom Dacha Dubai 2024,Team Liquid,Team Falcons,-214.0566,Team Falcons,2.05,10000,win,20500,14576572
113815,2024-02-16,BetBoom Dacha Dubai 2024,Team Liquid,Team Falcons,-56.8962,Team Falcons,1.9,10000,win,19000,14585572
113838,2024-02-16,NADCL S6 D1,Sporkface Killaz,The Honored Vanguard Veterans,50.1966,Sporkface Killaz,1.23,10000,loss,0,14575572
113856,2024-02-16,NADCL S6 D1,Sporkface Killaz,The Honored Vanguard Veterans,-121.9888,The Honored Vanguard Veterans,2.4,10000,loss,0,14565572
113861,2024-02-16,NADCL S6 D1,Sporkface Killaz,The Honored Vanguard Veterans,250.729,Sporkface Killaz,1.36,10000,win,13600,14569172
113069,2024-02-17,Blizzard Brawl New Year Decider,Made in Philippines,Team Freedom,89.5584,Made in Philippines,2.68,10000,win,26800,14585972
113862,2024-02-17,Blizzard Brawl New Year Decider,Made in Philippines,Team Freedom,-142.3936,Team Freedom,1.92,10000,loss,0,14575972
113846,2024-02-17,New Year Cup,MAG.Nirvana,Ardour,-118.823,Ardour,1.94,10000,loss,0,14565972
113866,2024-02-17,New Year Cup,MAG.Nirvana,Ardour,-57.9922,Ardour,1.5,10000,win,15000,14570972
113869,2024-02-17,New Year Cup,MAG.Nirvana,Ardour,-213.053,Ardour,1.91,10000,loss,0,14560972
113872,2024-02-17,New Year Cup,MAG.Nirvana,Ardour,-129.975,Ardour,1.3,10000,loss,0,14550972
113839,2024-02-17,NADCL S6 D1,Pronouns,FryBoys,-27.352,FryBoys,2.01,10000,loss,0,14540972
113864,2024-02-17,NADCL S6 D1,Pronouns,FryBoys,-89.4038,FryBoys,2.08,10000,loss,0,14530972
113875,2024-02-17,EPL World AM S9,Universitario Esports,Infinity,-153.7598,Infinity,1.84,10000,win,18400,14539372
113904,2024-02-17,EPL World AM S9,Universitario Esports,Infinity,-170.0402,Infinity,1.45,10000,win,14500,14543872
113909,2024-02-17,Ace Americas 2024 S1,Qhali,AcatSuki,20.9382,Qhali,2.94,10000,win,29400,14563272
113918,2024-02-17,Ace Americas 2024 S1,Qhali,AcatSuki,-69.7146,AcatSuki,1.64,10000,win,16400,14569672
113919,2024-02-17,Ace Americas 2024 S1,Qhali,AcatSuki,18.3314,Qhali,2.75,10000,win,27500,14587172
113912,2024-02-17,NADCL S6 D1,Degen Dinos,YodiBrodi Nexus,-37.3342,YodiBrodi Nexus,2.16,10000,loss,0,14577172
113922,2024-02-17,NADCL S6 D1,Degen Dinos,YodiBrodi Nexus,-78.5024,YodiBrodi Nexus,2.12,10000,loss,0,14567172
113932,2024-02-18,Blizzard Brawl New Year Decider,Sunset Esports,Miracle Esports,188.7392,Sunset Esports,1.9,10000,win,19000,14576172
113933,2024-02-18,Blizzard Brawl New Year Decider,Sunset Esports,Miracle Esports,148.7266,Sunset Esports,1.45,10000,win,14500,14580672
113905,2024-02-18,EPL World AM S9,VitaPLUR gum,x5 Gaming,-201.763,x5 Gaming,2.19,10000,loss,0,14570672
113972,2024-02-18,EPL World AM S9,VitaPLUR gum,x5 Gaming,-171.2136,x5 Gaming,2.15,10000,win,21500,14582172
113974,2024-02-18,EPL World AM S9,VitaPLUR gum,x5 Gaming,62.5014,VitaPLUR gum,1.71,10000,win,17100,14589272
113924,2024-02-18,Ace Americas 2024 S1,South Team,Infinity,69.6096,South Team,2.31,10000,win,23100,14602372
113925,2024-02-18,Ace Americas 2024 S1,South Team,Infinity,14.334,South Team,2.32,10000,loss,0,14592372
113928,2024-02-18,Ace Americas 2024 S1,South Team,Infinity,-48.7068,Infinity,1.55,10000,loss,0,14582372
113913,2024-02-18,NADCL S6 D1,copeDAO,Chompers,-12.6012,Chompers,2.73,10000,win,27300,14599672
113926,2024-02-18,NADCL S6 D1,copeDAO,Chompers,49.1634,copeDAO,1.74,10000,win,17400,14607072
113929,2024-02-18,NADCL S6 D1,copeDAO,Chompers,40.0142,copeDAO,1.59,10000,win,15900,14612972
113976,2024-02-18,Ace Americas 2024 S1,Mad Kings,White Dragons,80.5074,Mad Kings,4.5,10000,loss,0,14602972
113986,2024-02-18,Ace Americas 2024 S1,Mad Kings,White Dragons,-69.9946,White Dragons,1.08,10000,win,10800,14603772
113977,2024-02-18,Ace Americas 2024 S1,Hokori,Silk,-185.3604,Silk,1.49,10000,win,14900,14608672
113991,2024-02-18,Ace Americas 2024 S1,Hokori,Silk,5.1202,Hokori,2.58,10000,loss,0,14598672
113978,2024-02-18,EPL World AM S9,Los Motis,Invaders,-79.6602,Invaders,1.72,10000,loss,0,14588672
113987,2024-02-18,EPL World AM S9,Los Motis,Invaders,-15.5428,Invaders,1.85,10000,loss,0,14578672
114003,2024-02-19,RES Regional Series: SEA #1,IHC Esports,Bleed Esports,-104.7508,Bleed Esports,1.5,10000,win,15000,14583672
114035,2024-02-19,RES Regional Series: SEA #1,IHC Esports,Bleed Esports,-14.4628,Bleed Esports,1.6,10000,loss,0,14573672
114040,2024-02-19,RES Regional Series: SEA #1,IHC Esports,Bleed Esports,111.206,IHC Esports,2.22,10000,win,22200,14585872
114004,2024-02-19,RES Regional Series: SEA #1,Execration,Team Tough,-42.3982,Team Tough,2.99,10000,win,29900,14605772
114051,2024-02-19,RES Regional Series: SEA #1,Execration,Team Tough,-120.1528,Team Tough,2.6,10000,win,26000,14621772
113961,2024-02-19,Games of the Future 2024,One Move,LGD Gaming,-5.0366,LGD Gaming,1.12,10000,win,11200,14622972
114031,2024-02-19,Games of the Future 2024,One Move,LGD Gaming,41.9292,One Move,5.63,10000,loss,0,14612972
113962,2024-02-19,Games of the Future 2024,Echpo4mak,Invictus Gaming,95.5818,Echpo4mak,8.5,10000,loss,0,14602972
114029,2024-02-19,Games of the Future 2024,Echpo4mak,Invictus Gaming,45.6818,Echpo4mak,9,10000,loss,0,14592972
113963,2024-02-19,Games of the Future 2024,Winter Bear,Entity,-132.0224,Entity,1.45,10000,win,14500,14597472
114046,2024-02-19,Games of the Future 2024,Winter Bear,Entity,-218.814,Entity,1.37,10000,win,13700,14601172
113969,2024-02-19,Games of the Future 2024,Neon Esports,Beastcoast,-50.6148,Beastcoast,1.71,10000,loss,0,14591172
114045,2024-02-19,Games of the Future 2024,Neon Esports,Beastcoast,100.1496,Neon Esports,1.92,10000,win,19200,14600372
113965,2024-02-19,Games of the Future 2024,L1ga Team,Xtreme Gaming,-109.2406,Xtreme Gaming,1.19,10000,win,11900,14602272
114056,2024-02-19,Games of the Future 2024,L1ga Team,Xtreme Gaming,84.2216,L1ga Team,3.8,10000,loss,0,14592272
113966,2024-02-19,Games of the Future 2024,Geek Fam,BOOM Esports,78.5108,Geek Fam,2.14,10000,win,21400,14603672
114067,2024-02-19,Games of the Future 2024,Geek Fam,BOOM Esports,66.5198,Geek Fam,1.55,10000,loss,0,14593672
114069,2024-02-19,Games of the Future 2024,Geek Fam,BOOM Esports,-130.6406,BOOM Esports,2.05,10000,win,20500,14604172
113967,2024-02-19,Games of the Future 2024,Hydra,Azure Ray,57.3516,Hydra,4.5,10000,win,45000,14639172
114054,2024-02-19,Games of the Future 2024,Hydra,Azure Ray,-101.1716,Azure Ray,1.29,10000,win,12900,14642072
114059,2024-02-19,Games of the Future 2024,Hydra,Azure Ray,-53.505,Azure Ray,1.26,10000,win,12600,14644672
113968,2024-02-19,Games of the Future 2024,PSG Quest,Thunder Awaken,-29.864,Thunder Awaken,4.17,10000,loss,0,14634672
114065,2024-02-19,Games of the Future 2024,PSG Quest,Thunder Awaken,-2.4988,Thunder Awaken,4.2,10000,loss,0,14624672
114074,2024-02-19,EPL World AM S9,VitaPLUR gum,Infinity,159.6006,VitaPLUR gum,1.73,10000,win,17300,14631972
114090,2024-02-19,EPL World AM S9,VitaPLUR gum,Infinity,-76.284,Infinity,1.99,10000,loss,0,14621972
114072,2024-02-20,Games of the Future 2024,One Move,Winter Bear,17.9676,One Move,1.44,10000,loss,0,14611972
114134,2024-02-20,Games of the Future 2024,One Move,Winter Bear,61.8544,One Move,1.72,10000,win,17200,14619172
114148,2024-02-20,Games of the Future 2024,One Move,Winter Bear,22.3404,One Move,1.67,10000,loss,0,14609172
114079,2024-02-20,Games of the Future 2024,Echpo4mak,Beastcoast,-71.6082,Beastcoast,1.2,10000,loss,0,14599172
114131,2024-02-20,Games of the Future 2024,Echpo4mak,Beastcoast,-111.4974,Beastcoast,1.45,10000,win,14500,14603672
114140,2024-02-20,Games of the Future 2024,Echpo4mak,Beastcoast,14.5568,Echpo4mak,2.83,10000,loss,0,14593672
114080,2024-02-20,Games of the Future 2024,LGD Gaming,Entity,50.6164,LGD Gaming,1.7,10000,win,17000,14600672
114158,2024-02-20,Games of the Future 2024,LGD Gaming,Entity,-125.361,Entity,2.32,10000,win,23200,14613872
114162,2024-02-20,Games of the Future 2024,LGD Gaming,Entity,-27.3006,Entity,2.05,10000,loss,0,14603872
114083,2024-02-20,Games of the Future 2024,L1ga Team,Geek Fam,-116.0068,Geek Fam,1.94,10000,win,19400,14613272
114167,2024-02-20,Games of the Future 2024,L1ga Team,Geek Fam,-108.507,Geek Fam,1.62,10000,loss,0,14603272
114173,2024-02-20,Games of the Future 2024,L1ga Team,Geek Fam,-79.9782,Geek Fam,1.62,10000,win,16200,14609472
114081,2024-02-20,Games of the Future 2024,Hydra,Thunder Awaken,49.7388,Hydra,1.86,10000,loss,0,14599472
114164,2024-02-20,Games of the Future 2024,Hydra,Thunder Awaken,-156.205,Thunder Awaken,1.65,10000,win,16500,14605972
114085,2024-02-20,Games of the Future 2024,Xtreme Gaming,BOOM Esports,78.7722,Xtreme Gaming,1.17,10000,win,11700,14607672
114183,2024-02-20,Games of the Future 2024,Xtreme Gaming,BOOM Esports,127.9698,Xtreme Gaming,1.33,10000,win,13300,14610972
114084,2024-02-20,Games of the Future 2024,Azure Ray,PSG Quest,56.2096,Azure Ray,1.7,10000,loss,0,14600972
114171,2024-02-20,Games of the Future 2024,Azure Ray,PSG Quest,33.8022,Azure Ray,1.65,10000,loss,0,14590972
114086,2024-02-20,Ace Americas 2024 S1,AcatSuki,Silk,-35.3098,Silk,2.21,10000,loss,0,14580972
114097,2024-02-20,Ace Americas 2024 S1,AcatSuki,Silk,13.671,AcatSuki,1.56,10000,win,15600,14586572
114113,2024-02-20,RES Regional Series: SEA #1,MAG.Indonesia,IHC Esports,-43.7964,IHC Esports,1.9,10000,win,19000,14595572
114141,2024-02-20,RES Regional Series: SEA #1,MAG.Indonesia,IHC Esports,-133.408,IHC Esports,1.41,10000,win,14100,14599672
114114,2024-02-20,RES Regional Series: SEA #1,Talon Esports,Team Tough,45.006,Talon Esports,1.21,10000,win,12100,14601772
114156,2024-02-20,RES Regional Series: SEA #1,Talon Esports,Team Tough,89.696,Talon Esports,1.16,10000,win,11600,14603372
114100,2024-02-20,Blizzard Brawl New Year Decider,Team Trust,Made in Philippines,105.0368,Team Trust,1.9,10000,win,19000,14612372
114142,2024-02-20,Games of the Future 2024,Invictus Gaming,Neon Esports,-28.3822,Neon Esports,3.8,10000,win,38000,14640372
114154,2024-02-20,Games of the Future 2024,Invictus Gaming,Neon Esports,136.1156,Invictus Gaming,1.3,10000,win,13000,14643372
114159,2024-02-20,Games of the Future 2024,Invictus Gaming,Neon Esports,78.523,Invictus Gaming,1.35,10000,win,13500,14646872
114170,2024-02-20,EPL World AM S9,VitaPLUR gum,Invaders,18.7722,VitaPLUR gum,2.4,10000,loss,0,14636872
114179,2024-02-20,EPL World AM S9,VitaPLUR gum,Invaders,-107.0552,Invaders,1.53,10000,win,15300,14642172
114185,2024-02-20,EPL World AM S9,Los Motis,Invaders,-198.7804,Invaders,1.89,10000,win,18900,14651072
114206,2024-02-20,EPL World AM S9,Los Motis,Invaders,-105.3544,Invaders,2.08,10000,win,20800,14661872
114208,2024-02-20,EPL World AM S9,Los Motis,Invaders,-294.3028,Invaders,2.06,10000,win,20600,14672472
114193,2024-02-21,Games of the Future 2024,Neon Esports,Winter Bear,86.041,Neon Esports,1.77,10000,win,17700,14680172
114250,2024-02-21,Games of the Future 2024,Neon Esports,Winter Bear,-70.7068,Winter Bear,2.77,10000,loss,0,14670172
114194,2024-02-21,Games of the Future 2024,Entity,Beastcoast,53.0708,Entity,1.7,10000,win,17000,14677172
114268,2024-02-21,Games of the Future 2024,Entity,Beastcoast,45.8706,Entity,1.22,10000,win,12200,14679372
114195,2024-02-21,Games of the Future 2024,Azure Ray,Geek Fam,-17.7992,Geek Fam,3.3,10000,win,33000,14702372
114272,2024-02-21,Games of the Future 2024,Azure Ray,Geek Fam,125.16,Azure Ray,1.44,10000,win,14400,14706772
114275,2024-02-21,Games of the Future 2024,Azure Ray,Geek Fam,61.3964,Azure Ray,1.38,10000,win,13799,14710571
114196,2024-02-21,Games of the Future 2024,BOOM Esports,Thunder Awaken,59.4906,BOOM Esports,1.6,10000,win,16000,14716571
114285,2024-02-21,Games of the Future 2024,BOOM Esports,Thunder Awaken,-31.367,Thunder Awaken,2.52,10000,loss,0,14706571
114223,2024-02-21,RES Regional Series: SEA #1,IHC Esports,Talon Esports,-85.6242,Talon Esports,1.58,10000,win,15800,14712371
114253,2024-02-21,RES Regional Series: SEA #1,IHC Esports,Talon Esports,-126.7606,Talon Esports,1.48,10000,win,14800,14717171
114200,2024-02-21,Opus League,Team Trust,Made in Philippines,-72.2158,Made in Philippines,2.35,10000,win,23500,14730671
114220,2024-02-21,Opus League,Team Trust,Made in Philippines,21.9226,Team Trust,1.92,10000,win,19200,14739871
114222,2024-02-21,Opus League,Team Trust,MAG.Indonesia,-128.2412,MAG.Indonesia,1.41,10000,win,14100,14743971
114235,2024-02-21,Opus League,Team Trust,MAG.Indonesia,-6.3466,MAG.Indonesia,1.15,10000,win,11500,14745471
114224,2024-02-21,Opus League,Yangon Galacticos,Me Parb,-136.8744,Me Parb,2.11,10000,loss,0,14735471
114254,2024-02-21,Opus League,Yangon Galacticos,Me Parb,160.3644,Yangon Galacticos,1.38,10000,win,13799,14739270
114296,2024-02-21,Ace Americas 2024 S1,Qhali,South Team,283.9824,Qhali,2.08,10000,loss,0,14729270
114299,2024-02-21,Ace Americas 2024 S1,Qhali,South Team,-141.2884,South Team,1.67,10000,win,16700,14735970
114201,2024-02-22,Blizzard Brawl New Year Decider,Sunset Esports,Team Trust,-13.6538,Team Trust,1.87,10000,win,18700,14744670
114289,2024-02-22,Games of the Future 2024,LGD Gaming,Neon Esports,145.0136,LGD Gaming,1.37,10000,win,13700,14748370
114351,2024-02-22,Games of the Future 2024,LGD Gaming,Neon Esports,-29.5504,Neon Esports,2.8,10000,loss,0,14738370
114290,2024-02-22,Games of the Future 2024,Invictus Gaming,Entity,-55.6442,Entity,2.31,10000,win,23100,14751470
114377,2024-02-22,Games of the Future 2024,Invictus Gaming,Entity,-115.2182,Entity,2.2,10000,loss,0,14741470
114386,2024-02-22,Games of the Future 2024,Invictus Gaming,Entity,-66.7964,Entity,2.2,10000,loss,0,14731470
114292,2024-02-22,Games of the Future 2024,Xtreme Gaming,Azure Ray,-56.03,Azure Ray,2.33,10000,win,23300,14744770
114394,2024-02-22,Games of the Future 2024,Xtreme Gaming,Azure Ray,-75.9444,Azure Ray,2.18,10000,loss,0,14734770
114399,2024-02-22,Games of the Future 2024,Xtreme Gaming,Azure Ray,-82.5638,Azure Ray,2.18,10000,loss,0,14724770
114293,2024-02-22,Games of the Future 2024,PSG Quest,BOOM Esports,-78.6708,BOOM Esports,2.5,10000,win,25000,14739770
114419,2024-02-22,Games of the Future 2024,PSG Quest,BOOM Esports,6.0526,PSG Quest,1.32,10000,loss,0,14729770
114306,2024-02-22,Ace Americas 2024 S1,White Dragons,AcatSuki,-2.2618,AcatSuki,1.88,10000,win,18800,14738570
114310,2024-02-22,Ace Americas 2024 S1,White Dragons,AcatSuki,5.6654,White Dragons,1.8,10000,loss,0,14728570
114323,2024-02-22,Opus League,Team Freedom,Team Trust,228.6708,Team Freedom,2,10000,loss,0,14718570
114329,2024-02-22,Opus League,Team Freedom,Team Trust,-51.8496,Team Trust,1.98,10000,loss,0,14708570
114327,2024-02-22,Opus League,Ardour,MAG.Nirvana,75.0636,Ardour,2.56,10000,loss,0,14698570
114344,2024-02-22,Opus League,Ardour,MAG.Nirvana,90.5366,Ardour,2.99,10000,loss,0,14688570
114328,2024-02-22,Opus League,Yangon Galacticos,The Immortal,-83.409,The Immortal,2.08,10000,loss,0,14678570
114358,2024-02-22,Opus League,Yangon Galacticos,The Immortal,-51.2578,The Immortal,7.5,10000,loss,0,14668570
114312,2024-02-22,Blizzard Brawl New Year Decider,Team Freedom,Sunset Esports,98.7558,Team Freedom,1.87,10000,win,18700,14677270
114408,2024-02-22,Streamers Battle LATAM,Jordan Team,Tao Team,28.3742,Jordan Team,1.38,10000,win,13799,14681069
114418,2024-02-22,Streamers Battle LATAM,Jordan Team,Tao Team,189.7464,Jordan Team,1.35,10000,win,13500,14684569
114414,2024-02-22,Ace Americas 2024 S1,Qhali,AcatSuki,-41.5896,AcatSuki,1.5,10000,win,15000,14689569
114428,2024-02-22,Ace Americas 2024 S1,Qhali,AcatSuki,-7.181,AcatSuki,1.5,10000,loss,0,14679569
114434,2024-02-22,Ace Americas 2024 S1,Qhali,AcatSuki,-14.0702,AcatSuki,1.52,10000,win,15200,14684769
114415,2024-02-22,Streamers Battle LATAM,Kotaro Team,Ztok Team,-26.3358,Ztok Team,2.5,10000,loss,0,14674769
114416,2024-02-23,Opus League,Ardour,Made in Philippines,16.5068,Ardour,1.6,10000,win,16000,14680769
114460,2024-02-23,Opus League,Ardour,Made in Philippines,99.3772,Ardour,1.66,10000,win,16600,14687369
114456,2024-02-23,Opus League,Yangon Galacticos,Ardour,53.8202,Yangon Galacticos,1.75,10000,win,17500,14694869
114471,2024-02-23,Opus League,Yangon Galacticos,Ardour,64.6866,Yangon Galacticos,1.32,10000,win,13200,14698069
114457,2024-02-23,Opus League,Me Parb,The Immortal,-102.7004,The Immortal,1.87,10000,loss,0,14688069
114484,2024-02-23,Opus League,Me Parb,The Immortal,90.5136,Me Parb,1.2,10000,loss,0,14678069
114423,2024-02-23,RES - Regional Series LATAM 1,Mad Queens,Silk,-134.299,Silk,1.13,10000,win,11299,14679368
114427,2024-02-23,Games of the Future 2024,Xtreme Gaming,BOOM Esports,86.1826,Xtreme Gaming,1.25,10000,win,12500,14681868
114509,2024-02-23,Games of the Future 2024,Xtreme Gaming,BOOM Esports,103.399,Xtreme Gaming,1.28,10000,win,12800,14684668
114447,2024-02-23,Streamers Battle LATAM,Smash Team,Jordan Team,71.6014,Smash Team,1.36,10000,win,13600,14688268
114449,2024-02-23,Streamers Battle LATAM,Smash Team,Jordan Team,-68.2014,Jordan Team,2.91,10000,loss,0,14678268
114512,2024-02-23,RES - Regional Series LATAM 1,Mad Queens,Lava Esports,49.487,Mad Queens,6.42,10000,loss,0,14668268
114525,2024-02-23,RES - Regional Series LATAM 1,Mad Queens,Lava Esports,-232.2148,Lava Esports,1.05,10000,win,10500,14668768
114532,2024-02-23,RES - Regional Series LATAM 1,Silk,Invaders,26.446,Silk,2.94,10000,loss,0,14658768
114544,2024-02-23,RES - Regional Series LATAM 1,Silk,Invaders,-21.4348,Invaders,1.19,10000,loss,0,14648768
114533,2024-02-23,RES - Regional Series LATAM 1,Qhali,x5 Gaming,-141.2896,x5 Gaming,1.39,10000,win,13899,14652667
114570,2024-02-23,RES - Regional Series LATAM 1,Qhali,x5 Gaming,-13.4006,x5 Gaming,1.39,10000,win,13899,14656566
114440,2024-02-23,Ace Americas 2024 S1,South Team,AcatSuki,-16.6174,AcatSuki,1.61,10000,win,16100,14662666
114445,2024-02-23,Ace Americas 2024 S1,South Team,AcatSuki,-63.7548,AcatSuki,1.78,10000,win,17800,14670466
114446,2024-02-23,Blizzard Brawl New Year Decider,Team Trust,Team Freedom,-101.1482,Team Freedom,1.77,10000,win,17700,14678166
114485,2024-02-23,Games of the Future 2024,LGD Gaming,Invictus Gaming,157.2222,LGD Gaming,2.01,10000,win,20099,14688265
114499,2024-02-23,Games of the Future 2024,LGD Gaming,Invictus Gaming,88.2346,LGD Gaming,1.88,10000,win,18800,14697065
114494,2024-02-23,European Pro League S17 div 2,Nightshade Esports,Team Hryvnia,-102.8392,Team Hryvnia,1.76,10000,win,17600,14704665
114501,2024-02-23,European Pro League S17 div 2,Nightshade Esports,Team Hryvnia,45.575,Nightshade Esports,1.79,10000,loss,0,14694665
114506,2024-02-23,European Pro League S17 div 2,ETH,Team Hryvnia,65.6494,ETH,1.51,10000,win,15100,14699765
114510,2024-02-23,European Pro League S17 div 2,ETH,Team Hryvnia,3.6424,ETH,1.76,10000,loss,0,14689765
114511,2024-02-23,European Pro League S17 div 2,ETH,Team Hryvnia,88.277,ETH,1.66,10000,win,16600,14696365
114526,2024-02-23,Streamers Battle LATAM,Team Jeimari,Kotaro Team,-97.1432,Kotaro Team,2.1,10000,loss,0,14686365
114531,2024-02-23,Streamers Battle LATAM,Team Jeimari,Kotaro Team,-6.5118,Kotaro Team,2.3,10000,loss,0,14676365
114538,2024-02-23,NADCL S6 D1,The Honored Vanguard Veterans,Bullish on Gaming,143.5944,The Honored Vanguard Veterans,1.63,10000,win,16299,14682664
