month,date,match_id,championship,team1,team2,delta,favored,odds,stake,outcome,payout,bank_before,bank_after
2023-01,2023-01-08,71433,Mansion Invitational 2023,Bleed Esports,BOOM Esports,-368.3256,BOOM Esports,1.58,29,win,45,80,96
2023-01,2023-01-08,71454,Mansion Invitational 2023,Talon Esports,Army Geniuses,390.6846,Talon Esports,1.5,37,loss,0,96,59
2023-01,2023-01-08,71465,Mansion Invitational 2023,Talon Esports,Army Geniuses,-71.4460,Army Geniuses,2.54,4,win,10,59,65
2023-01,2023-01-08,71434,TOP EGAMING,KOBOLDS,Team Virgo,233.6984,KOBOLDS,1.79,15,win,26,65,76
2023-01,2023-01-08,71449,TOP EGAMING,KOBOLDS,Team Virgo,-289.7966,Team Virgo,2.1,22,win,46,76,100
2023-01,2023-01-08,71460,TOP EGAMING,KOBOLDS,Team Virgo,-183.6050,Team Virgo,1.92,18,win,34,100,116
2023-01,2023-01-08,71453,SPARTA CUP,EV GaminG,Neon Esports,47.9184,EV GaminG,2.5,5,loss,0,116,111
2023-01,2023-01-08,71458,SPARTA CUP,EV GaminG,Neon Esports,-62.2944,Neon Esports,1.38,6,win,8,111,113
2023-01,2023-01-08,71455,TOP EGAMING,BELIEVE GAMING,White Cat,90.7056,BELIEVE GAMING,1.58,10,win,15,113,118
2023-01,2023-01-08,71467,TOP EGAMING,BELIEVE GAMING,White Cat,103.1710,BELIEVE GAMING,1.42,12,win,17,118,123
2023-01,2023-01-08,71452,DPC EEU 2023 Tour 1: Division I,HellRaisers,Nemiga Gaming,-205.9594,Nemiga Gaming,1.5,25,loss,0,123,98
2023-01,2023-01-08,71487,DPC EEU 2023 Tour 1: Division I,HellRaisers,Nemiga Gaming,355.8256,HellRaisers,2.25,34,loss,0,98,64
2023-01,2023-01-08,71491,DPC EEU 2023 Tour 1: Division I,HellRaisers,Nemiga Gaming,253.4836,HellRaisers,2.25,16,win,36,64,84
2023-01,2023-01-08,71505,TodayPay Invitational S3,Dreamers Esports,Qhali,323.2942,Dreamers Esports,1.52,27,win,41,84,98
2023-01,2023-01-08,71507,TodayPay Invitational S3,Dreamers Esports,Qhali,-349.9934,Qhali,2.35,34,win,79,98,143
2023-01,2023-01-08,71509,TodayPay Invitational S3,Dreamers Esports,Qhali,-453.3162,Qhali,1.95,64,loss,0,143,79
2023-01,2023-01-08,71511,TodayPay Invitational S3,5RATFORCESTAFF,ALPHA,221.9696,5RATFORCESTAFF,1.53,17,win,26,79,88
2023-01,2023-01-08,71515,TodayPay Invitational S3,5RATFORCESTAFF,ALPHA,-64.3394,ALPHA,2.15,5,loss,0,88,83
2023-01,2023-01-08,71469,Mansion Invitational 2023,Bleed Esports,Army Geniuses,674.7780,Bleed Esports,1.75,56,win,98,83,125
